ID,数学,判定
20182617,32, 
20182618,39, 
20182619,76, 
20182620,23, 
20182621,10, 
20182622,28, 
20182623,66, 
20182624,50, 
20182625,37, 
20182626,13, 
20182627,69, 
20182628,80, 
20182629,61, 
20182630,88, 
20182631,19, 
20182632,8, 
20182633,90, 
20182634,90, 
20182635,10, 
20182636,2, 
20182637,65, 
20182638,15, 
20182639,7, 
20182640,80, 
20182641,40, 
20182642,5, 
20182643,14, 
20182644,98, 
20182645,58, 
20182646,7, 
20182647,85, 
20182648,5, 
20182649,20, 
20182650,19, 
20182651,51, 
20182652,11, 
20182653,13, 
20182654,92, 
20182655,78, 
20182656,89, 
20182657,51, 
20182658,98, 
20182659,69, 
20182660,1, 
20182661,0, 
20182662,84, 
20182663,61, 
20182664,68, 
20182665,24, 
20182666,79, 
20182667,58, 
20182668,12, 
20182669,79, 
20182670,92, 
20182671,14, 
20182672,1, 
20182673,53, 
20182674,89, 
20182675,11, 
20182676,87, 
20182677,2, 
20182678,36, 
20182679,71, 
20182680,49, 
20182681,22, 
20182682,52, 
20182683,70, 
20182684,53, 
20182685,9, 
20182686,49, 
20182687,98, 
20182688,54, 
20182689,75, 
20182690,73, 
20182691,56, 
20182692,99, 
20182693,97, 
20182694,57, 
20182695,36, 
20182696,95, 
20182697,37, 
20182698,32, 
20182699,74, 
20182700,93, 
20182701,78, 
20182702,10, 
20182703,52, 
20182704,20, 
20182705,31, 
20182706,1, 
20182707,96, 
20182708,12, 
20182709,1, 
20182710,60, 
20182711,32, 
20182712,85, 
20182713,17, 
20182714,47, 
20182715,14, 
20182716,49, 
20182717,87, 
20182718,35, 
20182719,42, 
20182720,25, 
20182721,24, 
20182722,52, 
20182723,6, 
20182724,27, 
20182725,90, 
20182726,80, 
20182727,45, 
20182728,31, 
20182729,23, 
20182730,49, 
20182731,1, 
20182732,28, 
20182733,49, 
20182734,36, 
20182735,90, 
20182736,30, 
20182737,48, 
20182738,3, 
20182739,85, 
20182740,30, 
20182741,16, 
20182742,69, 
20182743,98, 
20182744,92, 
20182745,42, 
20182746,49, 
20182747,64, 
20182748,23, 
20182749,3, 
20182750,13, 
20182751,26, 
20182752,97, 
20182753,27, 
20182754,74, 
20182755,85, 
20182756,70, 
20182757,28, 
20182758,69, 
20182759,30, 
20182760,70, 
20182761,41, 
20182762,61, 
20182763,69, 
20182764,89, 
20182765,12, 
20182766,82, 
20182767,34, 
20182768,93, 
20182769,35, 
20182770,99, 
20182771,37, 
20182772,1, 
20182773,49, 
20182774,49, 
20182775,22, 
20182776,53, 
20182777,53, 
20182778,95, 
20182779,0, 
20182780,55, 
20182781,25, 
20182782,33, 
20182783,45, 
20182784,44, 
20182785,27, 
20182786,54, 
20182787,9, 
20182788,30, 
20182789,43, 
20182790,30, 
20182791,60, 
20182792,71, 
20182793,35, 
20182794,73, 
20182795,82, 
20182796,55, 
20182797,88, 
20182798,13, 
20182799,9, 
20182800,10, 
20182801,78, 
20182802,99, 
20182803,51, 
20182804,1, 
20182805,70, 
20182806,66, 
20182807,37, 
20182808,19, 
20182809,14, 
20182810,92, 
20182811,88, 
20182812,24, 
20182813,71, 
20182814,34, 
20182815,25, 
20182816,69, 
20182817,39, 
20182818,23, 
20182819,13, 
20182820,47, 
20182821,85, 
20182822,30, 
20182823,30, 
20182824,94, 
20182825,73, 
20182826,47, 
20182827,42, 
20182828,4, 
20182829,1, 
20182830,2, 
20182831,1, 
20182832,41, 
20182833,90, 
20182834,86, 
20182835,69, 
20182836,41, 
20182837,76, 
20182838,56, 
20182839,7, 
20182840,63, 
20182841,11, 
20182842,81, 
20182843,15, 
20182844,90, 
20182845,3, 
20182846,58, 
20182847,41, 
20182848,11, 
20182849,74, 
20182850,0, 
20182851,35, 
20182852,44, 
20182853,25, 
20182854,25, 
20182855,55, 
20182856,63, 
20182857,20, 
20182858,90, 
20182859,92, 
20182860,78, 
20182861,83, 
20182862,5, 
20182863,68, 
20182864,20, 
20182865,31, 
20182866,17, 
20182867,92, 
20182868,41, 
20182869,33, 
20182870,52, 
20182871,16, 
20182872,51, 
20182873,59, 
20182874,56, 
20182875,30, 
20182876,21, 
20182877,85, 
20182878,2, 
20182879,20, 
20182880,48, 
20182881,1, 
20182882,94, 
20182883,81, 
20182884,34, 
20182885,38, 
20182886,95, 
20182887,56, 
20182888,51, 
20182889,68, 
20182890,11, 
20182891,8, 
20182892,48, 
20182893,16, 
20182894,0, 
20182895,29, 
20182896,1, 
20182897,5, 
20182898,13, 
20182899,38, 
20182900,8, 
20182901,94, 
20182902,64, 
20182903,28, 
20182904,76, 
20182905,55, 
20182906,19, 
20182907,23, 
20182908,99, 
20182909,40, 
20182910,54, 
20182911,40, 
20182912,37, 
20182913,58, 
20182914,79, 
20182915,9, 
20182916,95, 
20182917,80, 
20182918,29, 
20182919,58, 
20182920,70, 
20182921,37, 
20182922,56, 
20182923,18, 
20182924,57, 
20182925,99, 
20182926,44, 
20182927,87, 
20182928,81, 
20182929,15, 
20182930,87, 
20182931,5, 
20182932,94, 
20182933,28, 
20182934,84, 
20182935,60, 
20182936,36, 
20182937,83, 
20182938,87, 
20182939,99, 
20182940,32, 
20182941,30, 
20182942,88, 
20182943,47, 
20182944,34, 
20182945,83, 
20182946,93, 
20182947,47, 
20182948,20, 
20182949,66, 
20182950,79, 
20182951,27, 
20182952,28, 
20182953,21, 
20182954,20, 
20182955,66, 
20182956,56, 
20182957,21, 
20182958,69, 
20182959,94, 
20182960,94, 
20182961,98, 
20182962,75, 
20182963,80, 
20182964,38, 
20182965,73, 
20182966,55, 
20182967,2, 
20182968,74, 
20182969,90, 
20182970,1, 
20182971,52, 
20182972,85, 
20182973,51, 
20182974,96, 
20182975,96, 
20182976,65, 
20182977,68, 
20182978,85, 
20182979,98, 
20182980,42, 
20182981,63, 
20182982,34, 
20182983,93, 
20182984,52, 
20182985,25, 
20182986,85, 
20182987,84, 
20182988,88, 
20182989,61, 
20182990,42, 
20182991,50, 
20182992,69, 
20182993,18, 
20182994,62, 
20182995,84, 
20182996,68, 
20182997,49, 
20182998,25, 
20182999,55, 
20183000,17, 
20183001,20, 
20183002,2, 
20183003,67, 
20183004,7, 
20183005,97, 
20183006,9, 
20183007,55, 
20183008,47, 
20183009,13, 
20183010,20, 
20183011,36, 
20183012,12, 
20183013,95, 
20183014,74, 
20183015,11, 
20183016,10, 
20183017,96, 
20183018,20, 
20183019,29, 
20183020,6, 
20183021,38, 
20183022,70, 
20183023,26, 
20183024,29, 
20183025,48, 
20183026,58, 
20183027,98, 
20183028,87, 
20183029,51, 
20183030,39, 
20183031,27, 
20183032,61, 
20183033,57, 
20183034,17, 
20183035,44, 
20183036,56, 
20183037,44, 
20183038,25, 
20183039,73, 
20183040,8, 
20183041,1, 
20183042,37, 
20183043,33, 
20183044,54, 
20183045,29, 
20183046,1, 
20183047,23, 
20183048,90, 
20183049,67, 
20183050,41, 
20183051,92, 
20183052,39, 
20183053,52, 
20183054,8, 
20183055,60, 
20183056,1, 
20183057,65, 
20183058,15, 
20183059,84, 
20183060,76, 
20183061,49, 
20183062,67, 
20183063,33, 
20183064,2, 
20183065,93, 
20183066,87, 
20183067,23, 
20183068,74, 
20183069,85, 
20183070,14, 
20183071,2, 
20183072,65, 
20183073,93, 
20183074,94, 
20183075,91, 
20183076,83, 
20183077,27, 
20183078,51, 
20183079,21, 
20183080,66, 
20183081,84, 
20183082,8, 
20183083,75, 
20183084,67, 
20183085,29, 
20183086,98, 
20183087,25, 
20183088,97, 
20183089,4, 
20183090,58, 
20183091,92, 
20183092,33, 
20183093,35, 
20183094,70, 
20183095,88, 
20183096,44, 
20183097,96, 
20183098,77, 
20183099,14, 
20183100,47, 
20183101,83, 
20183102,61, 
20183103,76, 
20183104,79, 
20183105,29, 
20183106,57, 
20183107,82, 
20183108,59, 
20183109,5, 
20183110,65, 
20183111,11, 
20183112,64, 
20183113,87, 
20183114,88, 
20183115,28, 
20183116,96, 
20183117,34, 
20183118,86, 
20183119,97, 
20183120,49, 
20183121,74, 
20183122,85, 
20183123,31, 
20183124,31, 
20183125,85, 
20183126,66, 
20183127,38, 
20183128,72, 
20183129,0, 
20183130,71, 
20183131,76, 
20183132,91, 
20183133,0, 
20183134,13, 
20183135,8, 
20183136,69, 
20183137,69, 
20183138,40, 
20183139,8, 
20183140,6, 
20183141,64, 
20183142,13, 
20183143,56, 
20183144,37, 
20183145,50, 
20183146,98, 
20183147,60, 
20183148,85, 
20183149,45, 
20183150,86, 
20183151,62, 
20183152,26, 
20183153,65, 
20183154,9, 
20183155,82, 
20183156,3, 
20183157,77, 
20183158,57, 
20183159,9, 
20183160,17, 
20183161,87, 
20183162,5, 
20183163,46, 
20183164,8, 
20183165,96, 
20183166,53, 
20183167,75, 
20183168,11, 
20183169,3, 
20183170,49, 
20183171,87, 
20183172,94, 
20183173,28, 
20183174,58, 
20183175,24, 
20183176,17, 
20183177,24, 
20183178,46, 
20183179,66, 
20183180,20, 
20183181,18, 
20183182,2, 
20183183,24, 
20183184,20, 
20183185,79, 
20183186,1, 
20183187,61, 
20183188,13, 
20183189,80, 
20183190,14, 
20183191,49, 
20183192,34, 
20183193,78, 
20183194,52, 
20183195,0, 
20183196,5, 
20183197,11, 
20183198,57, 
20183199,71, 
20183200,87, 
20183201,44, 
20183202,15, 
20183203,76, 
20183204,81, 
20183205,27, 
20183206,12, 
20183207,60, 
20183208,15, 
20183209,20, 
20183210,74, 
20183211,49, 
20183212,30, 
20183213,49, 
20183214,37, 
20183215,28, 
20183216,99, 
20183217,92, 
20183218,76, 
20183219,76, 
20183220,2, 
20183221,28, 
20183222,34, 
20183223,20, 
20183224,76, 
20183225,68, 
20183226,42, 
20183227,22, 
20183228,7, 
20183229,29, 
20183230,71, 
20183231,89, 
20183232,57, 
20183233,81, 
20183234,56, 
20183235,55, 
20183236,79, 
20183237,83, 
20183238,38, 
20183239,88, 
20183240,36, 
20183241,0, 
20183242,52, 
20183243,7, 
20183244,63, 
20183245,35, 
20183246,61, 
20183247,97, 
20183248,88, 
20183249,82, 
20183250,94, 
20183251,13, 
20183252,94, 
20183253,52, 
20183254,70, 
20183255,0, 
20183256,29, 
20183257,47, 
20183258,79, 
20183259,58, 
20183260,77, 
20183261,76, 
20183262,46, 
20183263,82, 
20183264,88, 
20183265,94, 
20183266,46, 
20183267,27, 
20183268,22, 
20183269,86, 
20183270,15, 
20183271,28, 
20183272,11, 
20183273,73, 
20183274,44, 
20183275,16, 
20183276,39, 
20183277,64, 
20183278,90, 
20183279,98, 
20183280,90, 
20183281,39, 
20183282,4, 
20183283,95, 
20183284,74, 
20183285,36, 
20183286,49, 
20183287,47, 
20183288,92, 
20183289,42, 
20183290,76, 
20183291,0, 
20183292,11, 
20183293,26, 
20183294,73, 
20183295,48, 
20183296,14, 
20183297,74, 
20183298,60, 
20183299,29, 
20183300,82, 
20183301,64, 
20183302,38, 
20183303,14, 
20183304,59, 
20183305,7, 
20183306,17, 
20183307,8, 
20183308,1, 
20183309,16, 
20183310,3, 
20183311,4, 
20183312,71, 
20183313,34, 
20183314,81, 
20183315,22, 
20183316,17, 
20183317,95, 
20183318,79, 
20183319,81, 
20183320,79, 
20183321,48, 
20183322,45, 
20183323,91, 
20183324,38, 
20183325,96, 
20183326,58, 
20183327,91, 
20183328,45, 
20183329,1, 
20183330,74, 
20183331,44, 
20183332,19, 
20183333,46, 
20183334,67, 
20183335,59, 
20183336,70, 
20183337,69, 
20183338,62, 
20183339,62, 
20183340,8, 
20183341,4, 
20183342,97, 
20183343,54, 
20183344,65, 
20183345,84, 
20183346,38, 
20183347,58, 
20183348,88, 
20183349,73, 
20183350,52, 
20183351,38, 
20183352,74, 
20183353,82, 
20183354,49, 
20183355,74, 
20183356,73, 
20183357,85, 
20183358,92, 
20183359,93, 
20183360,84, 
20183361,46, 
20183362,28, 
20183363,61, 
20183364,40, 
20183365,43, 
20183366,37, 
20183367,23, 
20183368,25, 
20183369,97, 
20183370,68, 
20183371,85, 
20183372,88, 
20183373,44, 
20183374,68, 
20183375,34, 
20183376,24, 
20183377,22, 
20183378,34, 
20183379,69, 
20183380,4, 
20183381,99, 
20183382,4, 
20183383,37, 
20183384,46, 
20183385,19, 
20183386,95, 
20183387,1, 
20183388,76, 
20183389,0, 
20183390,40, 
20183391,6, 
20183392,40, 
20183393,52, 
20183394,20, 
20183395,34, 
20183396,41, 
20183397,66, 
20183398,9, 
20183399,75, 
20183400,40, 
20183401,74, 
20183402,97, 
20183403,84, 
20183404,93, 
20183405,96, 
20183406,46, 
20183407,76, 
20183408,92, 
20183409,21, 
20183410,99, 
20183411,23, 
20183412,32, 
20183413,22, 
20183414,68, 
20183415,97, 
20183416,3, 
20183417,97, 
20183418,32, 
20183419,42, 
20183420,79, 
20183421,42, 
20183422,46, 
20183423,65, 
20183424,2, 
20183425,65, 
20183426,67, 
20183427,16, 
20183428,69, 
20183429,0, 
20183430,21, 
20183431,27, 
20183432,52, 
20183433,2, 
20183434,60, 
20183435,2, 
20183436,47, 
20183437,23, 
20183438,45, 
20183439,64, 
20183440,6, 
20183441,5, 
20183442,37, 
20183443,56, 
20183444,61, 
20183445,81, 
20183446,80, 
20183447,6, 
20183448,50, 
20183449,59, 
20183450,11, 
20183451,72, 
20183452,59, 
20183453,97, 
20183454,57, 
20183455,86, 
20183456,89, 
20183457,62, 
20183458,93, 
20183459,55, 
20183460,44, 
20183461,38, 
20183462,82, 
20183463,99, 
20183464,6, 
20183465,45, 
20183466,20, 
20183467,2, 
20183468,86, 
20183469,84, 
20183470,17, 
20183471,67, 
20183472,6, 
20183473,19, 
20183474,96, 
20183475,88, 
20183476,82, 
20183477,64, 
20183478,62, 
20183479,45, 
20183480,82, 
20183481,37, 
20183482,68, 
20183483,58, 
20183484,91, 
20183485,82, 
20183486,98, 
20183487,91, 
20183488,35, 
20183489,38, 
20183490,27, 
20183491,17, 
20183492,14, 
20183493,62, 
20183494,44, 
20183495,98, 
20183496,34, 
20183497,67, 
20183498,47, 
20183499,75, 
20183500,56, 
20183501,6, 
20183502,31, 
20183503,45, 
20183504,54, 
20183505,25, 
20183506,78, 
20183507,27, 
20183508,17, 
20183509,43, 
20183510,62, 
20183511,45, 
20183512,77, 
20183513,49, 
20183514,6, 
20183515,6, 
20183516,54, 
20183517,7, 
20183518,14, 
20183519,61, 
20183520,93, 
20183521,41, 
20183522,4, 
20183523,4, 
20183524,81, 
20183525,17, 
20183526,90, 
20183527,13, 
20183528,36, 
20183529,42, 
20183530,96, 
20183531,47, 
20183532,75, 
20183533,4, 
20183534,7, 
20183535,65, 
20183536,39, 
20183537,4, 
20183538,19, 
20183539,53, 
20183540,39, 
20183541,1, 
20183542,93, 
20183543,18, 
20183544,62, 
20183545,22, 
20183546,83, 
20183547,11, 
20183548,58, 
20183549,97, 
20183550,51, 
20183551,59, 
20183552,32, 
20183553,98, 
20183554,14, 
20183555,76, 
20183556,70, 
20183557,32, 
20183558,91, 
20183559,34, 
20183560,22, 
20183561,74, 
20183562,3, 
20183563,16, 
20183564,78, 
20183565,48, 
20183566,6, 
20183567,91, 
20183568,57, 
20183569,82, 
20183570,70, 
20183571,73, 
20183572,38, 
20183573,36, 
20183574,89, 
20183575,89, 
20183576,15, 
20183577,72, 
20183578,35, 
20183579,41, 
20183580,97, 
20183581,37, 
20183582,93, 
20183583,17, 
20183584,96, 
20183585,62, 
20183586,61, 
20183587,83, 
20183588,28, 
20183589,50, 
20183590,3, 
20183591,51, 
20183592,65, 
20183593,16, 
20183594,61, 
20183595,22, 
20183596,81, 
20183597,22, 
20183598,5, 
20183599,89, 
20183600,94, 
20183601,12, 
20183602,24, 
20183603,33, 
20183604,78, 
20183605,74, 
20183606,30, 
20183607,79, 
20183608,46, 
20183609,3, 
20183610,60, 
20183611,76, 
20183612,69, 
20183613,18, 
20183614,45, 
20183615,5, 
20183616,54, 
20183617,82, 
20183618,98, 
20183619,74, 
20183620,4, 
20183621,58, 
20183622,69, 
20183623,25, 
20183624,91, 
20183625,95, 
20183626,93, 
20183627,79, 
20183628,41, 
20183629,60, 
20183630,30, 
20183631,7, 
20183632,46, 
20183633,21, 
20183634,73, 
20183635,34, 
20183636,56, 
20183637,89, 
20183638,14, 
20183639,41, 
20183640,65, 
20183641,72, 
20183642,78, 
20183643,61, 
20183644,14, 
20183645,80, 
20183646,65, 
20183647,96, 
20183648,94, 
20183649,27, 
20183650,46, 
20183651,58, 
20183652,87, 
20183653,31, 
20183654,30, 
20183655,97, 
20183656,23, 
20183657,72, 
20183658,43, 
20183659,95, 
20183660,0, 
20183661,36, 
20183662,64, 
20183663,27, 
20183664,65, 
20183665,36, 
20183666,64, 
20183667,72, 
20183668,79, 
20183669,37, 
20183670,1, 
20183671,96, 
20183672,90, 
20183673,88, 
20183674,64, 
20183675,15, 
20183676,46, 
20183677,64, 
20183678,75, 
20183679,57, 
20183680,16, 
20183681,64, 
20183682,50, 
20183683,0, 
20183684,94, 
20183685,98, 
20183686,53, 
20183687,4, 
20183688,82, 
20183689,57, 
20183690,21, 
20183691,88, 
20183692,24, 
20183693,98, 
20183694,21, 
20183695,7, 
20183696,19, 
20183697,49, 
20183698,53, 
20183699,2, 
20183700,77, 
20183701,73, 
20183702,59, 
20183703,39, 
20183704,23, 
20183705,49, 
20183706,29, 
20183707,91, 
20183708,13, 
20183709,44, 
20183710,35, 
20183711,27, 
20183712,23, 
20183713,97, 
20183714,45, 
20183715,23, 
20183716,64, 
20183717,15, 
20183718,94, 
20183719,72, 
20183720,61, 
20183721,49, 
20183722,55, 
20183723,83, 
20183724,35, 
20183725,82, 
20183726,16, 
20183727,67, 
20183728,72, 
20183729,57, 
20183730,39, 
20183731,45, 
20183732,49, 
20183733,64, 
20183734,32, 
20183735,66, 
20183736,68, 
20183737,80, 
20183738,39, 
20183739,82, 
20183740,54, 
20183741,6, 
20183742,27, 
20183743,88, 
20183744,88, 
20183745,6, 
20183746,50, 
20183747,89, 
20183748,60, 
20183749,5, 
20183750,75, 
20183751,6, 
20183752,83, 
20183753,41, 
20183754,46, 
20183755,28, 
20183756,21, 
20183757,59, 
20183758,0, 
20183759,18, 
20183760,61, 
20183761,94, 
20183762,63, 
20183763,43, 
20183764,85, 
20183765,63, 
20183766,32, 
20183767,10, 
20183768,70, 
20183769,71, 
20183770,46, 
20183771,8, 
20183772,53, 
20183773,49, 
20183774,66, 
20183775,97, 
20183776,11, 
20183777,25, 
20183778,63, 
20183779,42, 
20183780,3, 
20183781,10, 
20183782,60, 
20183783,62, 
20183784,46, 
20183785,0, 
20183786,63, 
20183787,79, 
20183788,23, 
20183789,98, 
20183790,88, 
20183791,35, 
20183792,28, 
20183793,15, 
20183794,16, 
20183795,81, 
20183796,20, 
20183797,25, 
20183798,51, 
20183799,9, 
20183800,7, 
20183801,52, 
20183802,72, 
20183803,94, 
20183804,64, 
20183805,57, 
20183806,26, 
20183807,91, 
20183808,75, 
20183809,18, 
20183810,86, 
20183811,93, 
20183812,13, 
20183813,31, 
20183814,86, 
20183815,29, 
20183816,31, 
20183817,6, 
20183818,52, 
20183819,1, 
20183820,50, 
20183821,84, 
20183822,98, 
20183823,56, 
20183824,15, 
20183825,54, 
20183826,72, 
20183827,58, 
20183828,95, 
20183829,5, 
20183830,94, 
20183831,22, 
20183832,31, 
20183833,3, 
20183834,94, 
20183835,99, 
20183836,42, 
20183837,74, 
20183838,49, 
20183839,43, 
20183840,87, 
20183841,75, 
20183842,99, 
20183843,7, 
20183844,51, 
20183845,97, 
20183846,25, 
20183847,26, 
20183848,68, 
20183849,19, 
20183850,15, 
20183851,35, 
20183852,17, 
20183853,52, 
20183854,18, 
20183855,79, 
20183856,74, 
20183857,37, 
20183858,79, 
20183859,83, 
20183860,36, 
20183861,6, 
20183862,11, 
20183863,46, 
20183864,47, 
20183865,37, 
20183866,98, 
20183867,7, 
20183868,46, 
20183869,42, 
20183870,75, 
20183871,56, 
20183872,65, 
20183873,55, 
20183874,93, 
20183875,13, 
20183876,68, 
20183877,72, 
20183878,94, 
20183879,39, 
20183880,47, 
20183881,55, 
20183882,86, 
20183883,21, 
20183884,88, 
20183885,88, 
20183886,79, 
20183887,85, 
20183888,77, 
20183889,89, 
20183890,5, 
20183891,25, 
20183892,29, 
20183893,57, 
20183894,81, 
20183895,45, 
20183896,4, 
20183897,33, 
20183898,10, 
20183899,70, 
20183900,70, 
20183901,38, 
20183902,4, 
20183903,56, 
20183904,83, 
20183905,0, 
20183906,85, 
20183907,29, 
20183908,74, 
20183909,52, 
20183910,66, 
20183911,14, 
20183912,76, 
20183913,82, 
20183914,85, 
20183915,96, 
20183916,3, 
20183917,60, 
20183918,43, 
20183919,58, 
20183920,65, 
20183921,86, 
20183922,74, 
20183923,13, 
20183924,19, 
20183925,47, 
20183926,24, 
20183927,97, 
20183928,86, 
20183929,85, 
20183930,58, 
20183931,53, 
20183932,45, 
20183933,67, 
20183934,49, 
20183935,5, 
20183936,15, 
20183937,94, 
20183938,6, 
20183939,79, 
20183940,54, 
20183941,26, 
20183942,79, 
20183943,93, 
20183944,88, 
20183945,85, 
20183946,79, 
20183947,97, 
20183948,32, 
20183949,20, 
20183950,67, 
20183951,31, 
20183952,72, 
20183953,33, 
20183954,78, 
20183955,38, 
20183956,79, 
20183957,10, 
20183958,43, 
20183959,53, 
20183960,69, 
20183961,72, 
20183962,42, 
20183963,49, 
20183964,57, 
20183965,38, 
20183966,74, 
20183967,30, 
20183968,87, 
20183969,41, 
20183970,23, 
20183971,45, 
20183972,79, 
20183973,79, 
20183974,73, 
20183975,45, 
20183976,73, 
20183977,98, 
20183978,66, 
20183979,1, 
20183980,48, 
20183981,4, 
20183982,85, 
20183983,99, 
20183984,51, 
20183985,97, 
20183986,34, 
20183987,34, 
20183988,93, 
20183989,67, 
20183990,70, 
20183991,36, 
20183992,33, 
20183993,73, 
20183994,29, 
20183995,80, 
20183996,58, 
20183997,16, 
20183998,11, 
20183999,95, 
20184000,26, 
20184001,19, 
20184002,68, 
20184003,94, 
20184004,50, 
20184005,56, 
20184006,81, 
20184007,89, 
20184008,69, 
20184009,28, 
20184010,42, 
20184011,22, 
20184012,98, 
20184013,9, 
20184014,69, 
20184015,35, 
20184016,13, 
20184017,49, 
20184018,62, 
20184019,98, 
20184020,4, 
20184021,89, 
20184022,31, 
20184023,89, 
20184024,6, 
20184025,79, 
20184026,88, 
20184027,10, 
20184028,49, 
20184029,27, 
20184030,67, 
20184031,23, 
20184032,66, 
20184033,93, 
20184034,7, 
20184035,66, 
20184036,76, 
20184037,60, 
20184038,22, 
20184039,41, 
20184040,8, 
20184041,25, 
20184042,92, 
20184043,7, 
20184044,43, 
20184045,53, 
20184046,27, 
20184047,27, 
20184048,39, 
20184049,87, 
20184050,16, 
20184051,23, 
20184052,93, 
20184053,40, 
20184054,92, 
20184055,64, 
20184056,42, 
20184057,77, 
20184058,12, 
20184059,6, 
20184060,28, 
20184061,10, 
20184062,14, 
20184063,2, 
20184064,58, 
20184065,52, 
20184066,97, 
20184067,29, 
20184068,18, 
20184069,31, 
20184070,61, 
20184071,27, 
20184072,13, 
20184073,84, 
20184074,54, 
20184075,62, 
20184076,79, 
20184077,54, 
20184078,64, 
20184079,7, 
20184080,25, 
20184081,55, 
20184082,0, 
20184083,59, 
20184084,78, 
20184085,4, 
20184086,80, 
20184087,82, 
20184088,37, 
20184089,34, 
20184090,45, 
20184091,12, 
20184092,26, 
20184093,81, 
20184094,84, 
20184095,68, 
20184096,4, 
20184097,34, 
20184098,64, 
20184099,29, 
20184100,40, 
20184101,8, 
20184102,57, 
20184103,16, 
20184104,49, 
20184105,46, 
20184106,22, 
